Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-OCT-2021|PNMP13BXMF|MTN PT PNM (PERSERO) XIII TAHUN 2017 SERI B|TERM NOTES|IDH0000366B8|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||10-JAN-2022|||11.25|FIXED|3 MONTHS|||110000000000|110000000000|110000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP13CXMF|MTN PT PNM (PERSERO) XIII TAHUN 2017 SERI C|TERM NOTES|IDH0000366C6|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||10-JAN-2022|||11.25|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP13DXMF|MTN PT PNM (PERSERO) XIII TAHUN 2017 SERI D|TERM NOTES|IDH0000366D4|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||10-JAN-2022|||11.25|FIXED|3 MONTHS|||15000000000|15000000000|15000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP19AXMF|MTN PT PERMODALAN NASIONAL MADANI (PERSERO) XIX TAHUN 2018 SERI A|TERM NOTES|IDH0000572A3|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||28-DEC-2021|||10.5|FIXED|3 MONTHS|||70000000000|70000000000|70000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP19BXMF|MTN PT PERMODALAN NASIONAL MADANI (PERSERO) XIX TAHUN 2018 SERI B|TERM NOTES|IDH0000572B1|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||28-DEC-2021|||10.5|FIXED|3 MONTHS|||105000000000|105000000000|105000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP19CXMF|MTN PT PERMODALAN NASIONAL MADANI (PERSERO) XIX TAHUN 2018 SERI C|TERM NOTES|IDH0000572C9|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||28-DEC-2021|||10.5|FIXED|3 MONTHS|||105000000000|105000000000|105000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP19DXMF|MTN PT PERMODALAN NASIONAL MADANI (PERSERO) XIX TAHUN 2018 SERI D|TERM NOTES|IDH0000572D7|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||28-DEC-2021|||10.5|Fixed|3 MONTHS|||142500000000|142500000000|142500000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PNMP19EXMF|MTN PT PERMODALAN NASIONAL MADANI (PERSERO) XIX TAHUN 2018 SERI E|TERM NOTES|IDH0000572E5|PERMODALAN NASIONAL MADANI (PERSERO), PT|ACTIVE|||IDR|Electronic||28-DEC-2021|||10.5|Fixed|3 MONTHS|||201000000000|201000000000|201000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|POST02BXMF|MTN POSINDO-02 PT POS INDONESIA (PERSERO) SERI B|TERM NOTES|IDH0000613B3|POS INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||19-JUL-2022|||11.5|Fixed|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|POST02CXMF|MTN POSINDO-02 PT POS INDONESIA (PERSERO) SERI C|TERM NOTES|IDH0000613C1|POS INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||23-OCT-2022|||11.5|Fixed|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|OTHER SECTORS|1
29-OCT-2021|PPAP01AXMF|MTN I PERUSAHAAN PENGELOLA ASET TAHUN 2019 SERI A|TERM NOTES|IDH0000634A1|PERUSAHAAN PENGELOLA ASET (PERSERO), PT|ACTIVE|||IDR|Electronic||08-NOV-2021|||10.05|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PPAP01BXMF|MTN I PERUSAHAAN PENGELOLA ASET TAHUN 2019 SERI B|TERM NOTES|IDH0000634B9|PERUSAHAAN PENGELOLA ASET (PERSERO), PT|ACTIVE|||IDR|Electronic||08-NOV-2022|||10.3|Fixed|3 MONTHS|||450000000000|450000000000|450000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|PPBI01XXMF|MTN I POWER BLOCK INDONESIA TAHUN 2019|TERM NOTES|IDH000064203|POWER BLOCK INDONESIA, PT|ACTIVE|||IDR|Electronic||11-JUN-2024|||9|Fixed|SEMI-ANNUAL|||50000000000|50000000000|50000000000|100|0|100|CEMENT|1
29-OCT-2021|PPNX03XXMF|MTN PTPN X TAHUN 2018|TERM NOTES|IDH000052802|PERKEBUNAN NUSANTARA X, PT|ACTIVE|||IDR|Electronic||25-MAY-2023|||10.75|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|PLANTATION|1
29-OCT-2021|IMFI03CCN1|OBL BKLJT III INDOMOBIL FINANCE THP I TH 2017 SR C|CORPORATE BOND|IDA0000832C4|INDOMOBIL FINANCE INDONESIA, PT|ACTIVE|IDX|10-JUL-2017|IDR|Electronic||07-JUL-2022|||9.1|FIXED|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|IMFI03CCN2|OBL BKLJT III INDOMOBIL FINANCE THP II TH2018 SR C|CORPORATE BOND|IDA0000877C9|INDOMOBIL FINANCE INDONESIA, PT|ACTIVE|IDX|19-FEB-2018|IDR|Electronic||15-FEB-2023|||8.15|FIXED|3 MONTHS|||157000000000|157000000000|157000000000|99.2|0.8|100|FINANCIAL INSTITUTION|1
29-OCT-2021|IMFI03CCN3|OBL BKLJ III INDOMOBIL FINANCE THP III TH2018 SR C|CORPORATE BOND|IDA0000901C7|INDOMOBIL FINANCE INDONESIA, PT|ACTIVE|IDX|21-MAY-2018|IDR|Electronic||18-MAY-2023|||8.45|FIXED|3 MONTHS|||55000000000|55000000000|55000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|IMFI04BCN1|OBLIGASI BERKELANJUTAN IV INDOMOBIL FINANCE INDONESIA TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001083B5|INDOMOBIL FINANCE INDONESIA, PT|ACTIVE|IDX|05-AUG-2020|IDR|Electronic||04-AUG-2023|||9.55|FIXED|3 MONTHS|||17000000000|17000000000|17000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|IMFI04CCN1|OBLIGASI BERKELANJUTAN IV INDOMOBIL FINANCE INDONESIA TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001083C3|INDOMOBIL FINANCE INDONESIA, PT|ACTIVE|IDX|05-AUG-2020|IDR|Electronic||04-AUG-2025|||9.9|FIXED|3 MONTHS|||90000000000|90000000000|90000000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|IMPC01B|OBLIGASI I IMPACK PRATAMA INDUSTRI THN 2016 SERI B|CORPORATE BOND|IDA0000782B3|IMPACK PRATAMA INDUSTRI Tbk, PT|ACTIVE|IDX|05-DEC-2016|IDR|Electronic||02-DEC-2021|||10.5|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|PLASTICS & PACKAGING|1
29-OCT-2021|INDF08|OBLIGASI INDOFOOD SUKSES MAKMUR VIII TAHUN 2017|CORPORATE BOND|IDA000080709|INDOFOOD SUKSES MAKMUR Tbk, PT|ACTIVE|IDX|29-MAY-2017|IDR|Electronic||26-MAY-2022|||8.7|FIXED|3 MONTHS|||2000000000000|2000000000000|2000000000000|99.3|0.7|100|FOOD & BEVERAGES|1
29-OCT-2021|INKP01ACN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI A|CORPORATE BOND|IDA0001124A9|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|14-DEC-2020|IDR|Electronic||21-DEC-2021|||8.5|FIXED|3 MONTHS|||504635000000|504635000000|504635000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01ACN4|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2021 SERI A|CORPORATE BOND|IDA0001142A1|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|24-MAR-2021|IDR|Electronic||03-APR-2022|||7.25|FIXED|3 MONTHS|||1081430000000|1081430000000|1081430000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01BCN1|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001069B4|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|08-JUN-2020|IDR|Electronic||05-JUN-2023|||10.25|FIXED|3 MONTHS|||883475000000|883475000000|883475000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01BCN2|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP II TAHUN 2020 SERI B|CORPORATE BOND|IDA0001098B3|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|17-SEP-2020|IDR|Electronic||16-SEP-2023|||10.5|FIXED|3 MONTHS|||597850000000|597850000000|597850000000|99.95|0.05|100|PULP & PAPER|1
29-OCT-2021|INKP01BCN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI B|CORPORATE BOND|IDA0001124B7|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|14-DEC-2020|IDR|Electronic||11-DEC-2023|||10|FIXED|3 MONTHS|||2468445000000|2468445000000|2468445000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01BCN4|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2021 SERI B|CORPORATE BOND|IDA0001142B9|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|24-MAR-2021|IDR|Electronic||23-MAR-2024|||9.5|FIXED|3 MONTHS|||1894625000000|1894625000000|1894625000000|94.89|5.11|100|PULP & PAPER|1
29-OCT-2021|INKP01CCN1|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001069C2|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|08-JUN-2020|IDR|Electronic||05-JUN-2025|||11|FIXED|3 MONTHS|||12100000000|12100000000|12100000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01CCN2|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP II TAHUN 2020 SERI C|CORPORATE BOND|IDA0001098C1|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|17-SEP-2020|IDR|Electronic||16-SEP-2025|||11.5|FIXED|3 MONTHS|||276550000000|276550000000|276550000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01CCN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI C|CORPORATE BOND|IDA0001124C5|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|14-DEC-2020|IDR|Electronic||11-DEC-2025|||11|FIXED|3 MONTHS|||582715000000|582715000000|582715000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP01CCN4|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2021 SERI C|CORPORATE BOND|IDA0001142C7|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|24-MAR-2021|IDR|Electronic||23-MAR-2026|||10.25|FIXED|3 MONTHS|||277075000000|277075000000|277075000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP02ACN1|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001183A5|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2021|IDR|Electronic||10-OCT-2022|||6.75|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP02BCN1|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001183B3|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2021|IDR|Electronic||30-SEP-2024|||9.25|FIXED|3 MONTHS|||1050000000000|1050000000000|1050000000000|100|0|100|PULP & PAPER|1
29-OCT-2021|INKP02CCN1|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2021 SERI C|CORPORATE BOND|IDA0001183C1|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2021|IDR|Electronic||30-SEP-2026|||10|FIXED|3 MONTHS|||450000000000|450000000000|450000000000|99.93|0.07|100|PULP & PAPER|1
29-OCT-2021|ISAT01CCN1|OBL BKLJT I INDOSAT TAHAP I TAHUN 2014 SERI C|CORPORATE BOND|IDA0000659C1|INDOSAT Tbk, PT|ACTIVE|IDX|15-DEC-2014|IDR|Electronic||12-DEC-2021|||10.5|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01CCN3|OBL BKLJT I INDOSAT TAHAP III TAHUN 2015 SERI C|CORPORATE BOND|IDA0000707C8|INDOSAT Tbk, PT|ACTIVE|IDX|10-DEC-2015|IDR|Electronic||08-DEC-2022|||10.6|FIXED|3 MONTHS|||130000000000|130000000000|130000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01DCN1|OBL BKLJT I INDOSAT TAHAP I TAHUN 2014 SERI D|CORPORATE BOND|IDA0000659D9|INDOSAT Tbk, PT|ACTIVE|IDX|15-DEC-2014|IDR|Electronic||12-DEC-2024|||10.7|FIXED|3 MONTHS|||360000000000|360000000000|360000000000|99.72|0.28|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01DCN2|OBL BKLJT I INDOSAT TAHAP II TAHUN 2015 SERI D|CORPORATE BOND|IDA0000686D2|INDOSAT Tbk, PT|ACTIVE|IDX|05-JUN-2015|IDR|Electronic||04-JUN-2022|||10.25|FIXED|3 MONTHS|||337000000000|337000000000|337000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01DCN3|OBL BKLJT I INDOSAT TAHAP III TAHUN 2015 SERI D|CORPORATE BOND|IDA0000707D6|INDOSAT Tbk, PT|ACTIVE|IDX|10-DEC-2015|IDR|Electronic||08-DEC-2025|||11.2|FIXED|3 MONTHS|||162000000000|162000000000|162000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01DCN4|OBL BKLJT I INDOSAT TAHAP IV TAHUN 2016 SERI D|CORPORATE BOND|IDA0000756D3|INDOSAT Tbk, PT|ACTIVE|IDX|05-SEP-2016|IDR|Electronic||02-SEP-2023|||9|FIXED|3 MONTHS|||115000000000|115000000000|115000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01ECN2|OBL BKLJT I INDOSAT TAHAP II TAHUN 2015 SERI E|CORPORATE BOND|IDA0000686E0|INDOSAT Tbk, PT|ACTIVE|IDX|05-JUN-2015|IDR|Electronic||04-JUN-2025|||10.4|FIXED|3 MONTHS|||427000000000|427000000000|427000000000|59.72|40.28|100|TELECOMUNICATION|1
29-OCT-2021|ISAT01ECN4|OBL BKLJT I INDOSAT TAHAP IV TAHUN 2016 SERI E|CORPORATE BOND|IDA0000756E1|INDOSAT Tbk, PT|ACTIVE|IDX|05-SEP-2016|IDR|Electronic||02-SEP-2026|||9.15|FIXED|3 MONTHS|||201000000000|201000000000|201000000000|99.75|0.25|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02CCN1|OBL BKLJT II INDOSAT TAHAP I TAHUN 2017 SERI C|CORPORATE BOND|IDA0000809C2|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2022|||8.55|FIXED|3 MONTHS|||312000000000|312000000000|312000000000|92.63|7.37|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02CCN2|OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI C|CORPORATE BOND|IDA0000857C1|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2022|||7.65|FIXED|3 MONTHS|||498000000000|498000000000|498000000000|55.32|44.68|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02CCN3|OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI C|CORPORATE BOND|IDA0000897C7|INDOSAT Tbk, PT|ACTIVE|IDX|04-MAY-2018|IDR|Electronic||03-MAY-2023|||7.65|FIXED|3 MONTHS|||98000000000|98000000000|98000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02DCN1|OBL BKLJT II INDOSAT TAHAP I TAHUN 2017 SERI D|CORPORATE BOND|IDA0000809D0|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2024|||8.9|FIXED|3 MONTHS|||378000000000|378000000000|378000000000|99.74|0.26|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02DCN2|OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI D|CORPORATE BOND|IDA0000857D9|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2024|||7.95|FIXED|3 MONTHS|||21000000000|21000000000|21000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02DCN3|OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI D|CORPORATE BOND|IDA0000897D5|INDOSAT Tbk, PT|ACTIVE|IDX|04-MAY-2018|IDR|Electronic||03-MAY-2025|||8.2|FIXED|3 MONTHS|||266000000000|266000000000|266000000000|99.51|0.49|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02ECN1|OBL BKLJT II INDOSAT TAHAP I TAHUN 2017 SERI E|CORPORATE BOND|IDA0000809E8|INDOSAT Tbk, PT|ACTIVE|IDX|02-JUN-2017|IDR|Electronic||31-MAY-2027|||9.25|FIXED|3 MONTHS|||538000000000|538000000000|538000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02ECN2|OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI E|CORPORATE BOND|IDA0000857E7|INDOSAT Tbk, PT|ACTIVE|IDX|10-NOV-2017|IDR|Electronic||09-NOV-2027|||8.65|FIXED|3 MONTHS|||511000000000|511000000000|511000000000|97.55|2.45|100|TELECOMUNICATION|1
29-OCT-2021|ISAT02ECN3|OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI E|CORPORATE BOND|IDA0000897E3|INDOSAT Tbk, PT|ACTIVE|IDX|04-MAY-2018|IDR|Electronic||03-MAY-2028|||8.7|FIXED|3 MONTHS|||516000000000|516000000000|516000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03BCN1|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI B|CORPORATE BOND|IDA0000966B2|INDOSAT Tbk, PT|ACTIVE|IDX|06-MAR-2019|IDR|Electronic||05-MAR-2022|||9.25|FIXED|3 MONTHS|||408000000000|408000000000|408000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03BCN2|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP II TAHUN 2019 SERI B|CORPORATE BOND|IDA0001001B7|INDOSAT Tbk, PT|ACTIVE|IDX|24-JUL-2019|IDR|Electronic||23-JUL-2022|||9|FIXED|3 MONTHS|||1331000000000|1331000000000|1331000000000|97.88|2.12|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03CCN1|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI C|CORPORATE BOND|IDA0000966C0|INDOSAT Tbk, PT|ACTIVE|IDX|06-MAR-2019|IDR|Electronic||05-MAR-2024|||9.75|FIXED|3 MONTHS|||185000000000|185000000000|185000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03CCN2|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP II TAHUN 2019 SERI C|CORPORATE BOND|IDA0001001C5|INDOSAT Tbk, PT|ACTIVE|IDX|24-JUL-2019|IDR|Electronic||23-JUL-2024|||9.25|FIXED|3 MONTHS|||67000000000|67000000000|67000000000|86.12|13.88|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03DCN1|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI D|CORPORATE BOND|IDA0000966D8|INDOSAT Tbk, PT|ACTIVE|IDX|06-MAR-2019|IDR|Electronic||05-MAR-2026|||10.1|FIXED|3 MONTHS|||45000000000|45000000000|45000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03DCN2|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP II TAHUN 2019 SERI D|CORPORATE BOND|IDA0001001D3|INDOSAT Tbk, PT|ACTIVE|IDX|24-JUL-2019|IDR|Electronic||23-JUL-2029|||10|FIXED|3 MONTHS|||75000000000|75000000000|75000000000|33.33|66.67|100|TELECOMUNICATION|1
29-OCT-2021|ISAT03ECN1|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI E|CORPORATE BOND|IDA0000966E6|INDOSAT Tbk, PT|ACTIVE|IDX|06-MAR-2019|IDR|Electronic||05-MAR-2029|||10.35|FIXED|3 MONTHS|||47000000000|47000000000|47000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|ISAT08B|OBLIGASI INDOSAT VIII TAHUN 2012 SERI B|CORPORATE BOND|IDA0000529B8|INDOSAT Tbk, PT|ACTIVE|IDX|28-JUN-2012|IDR|Electronic||27-JUN-2022|||8.875|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|JLBS01B|OBLIGASI I JAKARTA LINGKAR BARATSATU TAHUN 2018 SERI B|CORPORATE BOND|IDA0000936B5|JAKARTA LINGKAR BARATSATU, PT|ACTIVE|IDX|21-SEP-2018|IDR|Electronic||20-SEP-2023|||10.65|Fixed|3 MONTHS|||425000000000|425000000000|425000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
29-OCT-2021|JPFA02BCN1|OBLIGASI BKLJT II JAPFA TAHAP I TAHUN 2016 SERI B|CORPORATE BOND|IDA0000781B5|JAPFA COMFEED INDONESIA Tbk, PT|ACTIVE|IDX|02-DEC-2016|IDR|Electronic||01-DEC-2021|||9.75|FIXED|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|ANIMAL FEED|1
29-OCT-2021|JPFA02CN2|OBLIGASI BKLJT II JAPFA TAHAP II TAHUN 2017|CORPORATE BOND|IDA000080204|JAPFA COMFEED INDONESIA Tbk, PT|ACTIVE|IDX|25-APR-2017|IDR|Electronic||21-APR-2022|||9.6|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|ANIMAL FEED|1
29-OCT-2021|JSMR02ACN1|OBLIGASI BERKELANJUTAN II JASA MARGA TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001101A7|JASA MARGA ( PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2020|IDR|Electronic||08-SEP-2023|||7.9|FIXED|3 MONTHS|||1100350000000|1100350000000|1100350000000|99.82|0.18|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
29-OCT-2021|JSMR02BCN1|OBLIGASI BERKELANJUTAN II JASA MARGA TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001101B5|JASA MARGA ( PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2020|IDR|Electronic||08-SEP-2025|||8.25|FIXED|3 MONTHS|||286000000000|286000000000|286000000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
29-OCT-2021|JSMR02CCN1|OBLIGASI BERKELANJUTAN II JASA MARGA TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001101C3|JASA MARGA ( PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2020|IDR|Electronic||08-SEP-2027|||8.6|FIXED|3 MONTHS|||90050000000|90050000000|90050000000|100|0|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
29-OCT-2021|JSMR02DCN1|OBLIGASI BERKELANJUTAN II JASA MARGA TAHAP I TAHUN 2020 SERI D|CORPORATE BOND|IDA0001101D1|JASA MARGA ( PERSERO) Tbk, PT|ACTIVE|IDX|09-SEP-2020|IDR|Electronic||08-SEP-2030|||9|FIXED|3 MONTHS|||523600000000|523600000000|523600000000|99.62|0.38|100|TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.|1
29-OCT-2021|KAII01A|OBLIGASI I KERETA API INDONESIA TAHUN 2017 SERI A|CORPORATE BOND|IDA0000865A8|PT KERETA API INDONESIA (PERSERO)|ACTIVE|IDX|22-NOV-2017|IDR|Electronic||21-NOV-2022|||7.75|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|TRANSPORTATION|1
29-OCT-2021|KAII01B|OBLIGASI I KERETA API INDONESIA TAHUN 2017 SERI B|CORPORATE BOND|IDA0000865B6|PT KERETA API INDONESIA (PERSERO)|ACTIVE|IDX|22-NOV-2017|IDR|Electronic||21-NOV-2024|||8.25|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|TRANSPORTATION|1
29-OCT-2021|ROTI|NIPPON INDOSARI CORPINDO Tbk|EQUITY|ID1000129703|NIPPON INDOSARI CORPINDO, PT|ACTIVE|IDX||IDR|Electronic||||||||20|6186488888|||5553060861|30.77|58.99|89.76|FOOD & BEVERAGES|1340
29-OCT-2021|RSGK|KEDOYA ADYARAYA Tbk|EQUITY|ID1000163009|KEDOYA ADYARAYA TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||200|929675000|||807619460|86.7|0.17|86.87|HEALTH CARE|1720
29-OCT-2021|RUIS|RADIANT UTAMA INTERINSCO Tbk|EQUITY|ID1000103708|RADIANT UTAMA INTERINSCO Tbk, PT|ACTIVE|IDX|12-JUL-2006|IDR|Electronic|12-JUL-2006|||||||100|770000000|||705848000|75.82|15.85|91.67|CRUDE PETROLEUM & NATURAL GAS PROD.|204
29-OCT-2021|RUNS|GLOBAL SUKSES SOLUSI Tbk|EQUITY|ID1000163405|GLOBAL SUKSES SOLUSI TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||4|983557875|||196800000|20|0.01|20.01|INVESTMENT COMPANY|424
29-OCT-2021|SAFE|STEADY SAFE Tbk|EQUITY|ID1000067309|STEADY SAFE Tbk, PT|ACTIVE|IDX|15-AUG-1994|IDR|Electronic|25-APR-2001|||||||500|615145012|||593165015|93.83|2.59|96.43|TRANSPORTATION|228
29-OCT-2021|SAME|SARANA MEDITAMA METROPOLITAN Tbk|EQUITY|ID1000126303|SARANA MEDITAMA METROPOLITAN Tbk. PT|ACTIVE|IDX|11-JAN-2013|IDR|Electronic||||||||20|17129632545|||17129632545|98.05|1.95|100|HEALTH CARE|488
